CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
12,3.471265524,0.8,81,0.803030303,1,12,1
7,2.197813004,0.666666667,25,0.65,1,7,1
7,3.513136423,0.75,49,1.085714286,1,7,1
10,3.354035592,0.5625,150,0.6236512,1,10,1
8,3.319684564,0.777777778,64,0.85,1,8,1
12,3.083390054,0.75,49,0.857142857,1,12,1
12,3.083390054,0.75,49,0.857142857,1,12,1
8,2.932853121,0.777777778,64,0.655555556,1,8,1
8,2.932853121,0.777777778,64,0.655555556,1,8,1
2,1.442695041,0.166666667,10,0.5,1,2,1
20,4.322672802,0.833333333,121,0.98989899,1,20,1
10,2.932853121,0.777777778,64,0.655555556,1,10,1
5,2.485339738,0.666666667,25,0.8,1,5,1
13,2.948414894,0.75,49,0.785714286,1,13,1
0,2.780492807,0.75,49,0.698412698,1,0,1
9,3.496813381,0.818181818,100,0.704140026,1,9,1
14,4.285687112,0.846153846,144,0.845238095,1,14,1
0,2.485339738,0.666666667,25,0.8,1,0,1
2,2.485339738,0.666666667,25,0.8,1,2,1
0,2.485339738,0.666666667,25,0.8,1,0,1
5,2.485339738,0.666666667,25,0.8,1,5,1
13,3.246063842,0.777777778,64,0.8125,1,13,1
9,2.47874568,0.555555556,48,0.670454545,1,9,1
5,1.820478453,0.5,9,0.666666667,1,5,1
0,6.896820395,0.916666667,529,0.907917546,1,0,1
19,6.080523299,0.9,361,0.933198381,1,19,1
6,2.419104699,0.714285714,36,0.633333333,1,6,1
11,2.419104699,0.714285714,36,0.633333333,1,11,1
6,2.419104699,0.714285714,36,0.633333333,1,6,1
5,3.640956907,0.8,81,0.888888889,1,5,1
21,4.848091839,0.866666667,196,0.892380952,1,21,1
21,4.848091839,0.866666667,196,0.892380952,1,21,1
21,4.848091839,0.866666667,196,0.892380952,1,21,1
4,3.558173114,0.6,140,0.719642857,1,4,1
3,3.502801814,0.818181818,100,0.691071429,1,3,1
21,4.848091839,0.866666667,196,0.892380952,1,21,1
21,4.848091839,0.866666667,196,0.892380952,1,21,1
21,4.848091839,0.866666667,196,0.892380952,1,21,1
12,3.083390054,0.75,49,0.857142857,1,12,1
0,2.367318427,0.416666667,66,0.606060606,1,0,-1
6,4.912888397,0.833333333,121,1.306818182,1,6,-1
0,3.174690562,0.583333333,88,0.772727273,1,0,-1
0,2.367318427,0.416666667,66,0.606060606,1,0,-1
6,2.367318427,0.416666667,66,0.606060606,1,6,-1
4,1.720631499,0.666666667,25,0.404093567,1,4,-1
4,1.720631499,0.666666667,25,0.404093567,1,4,-1
2,0.274907578,0.111111111,25,0.026315789,0.5,2,-1
2,0.274907578,0.111111111,25,0.026315789,0.5,2,-1
2,0.274907578,0.111111111,25,0.026315789,0.5,2,-1
2,0.274907578,0.05,80,0.026315789,0.5,2,-1
0,0.274907578,0.125,20,0.026315789,0.5,0,-1
2,0.274907578,0.076923077,45,0.026315789,0.5,2,-1
2,0.274907578,0.125,20,0.026315789,0.5,2,-1
0,0.455119613,0.055555556,70,0.111111111,0.5,0,-1
0,0.455119613,0.125,20,0.111111111,0.5,0,-1
0,0.455119613,0.125,20,0.111111111,0.5,0,-1
10,2.485339738,0.666666667,25,0.8,1,10,-1
9,2.971921316,0.75,49,0.797619048,1,9,-1
0,0.402429604,0.090909091,35,0.083333333,0.5,0,-1
4,1.254554335,0.6,15,0.283333333,0.5,4,-1
0,0.294014104,0.25,6,0.033333333,0.5,0,-1
4,1.254554335,0.6,15,0.283333333,0.5,4,-1
0,0.696443708,0.25,21,0.116666667,0.5,0,-1
3,0.696443708,0.25,21,0.116666667,0.5,3,-1
0,0.696443708,0.25,21,0.116666667,0.5,0,-1
3,0.696443708,0.25,21,0.116666667,0.5,3,-1
8,3.689490952,0.476190476,238,0.673339086,1,8,-1
14,6.39348568,0.888888889,289,1.324833017,1,14,-1
2,0.318928989,0.047619048,85,0.043478261,0.5,2,-1
