CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
12,3.741924186,0.777777778,64,1.058823529,1,12,1
6,0.833854471,0.222222222,24,0.183823529,1,6,1
7,3.319684564,0.777777778,64,0.85,1,7,1
5,2.553913807,0.153846154,125,0.826923077,1,5,1
0,0.214003131,0.008333333,2400,0.009345794,0.5,0,1
10,2.984390068,0.428571429,91,0.803571429,1,10,1
7,3.738737584,0.5,104,1.071428571,1,7,1
7,3.738737584,0.5,104,1.071428571,1,7,1
7,3.738737584,0.5,104,1.071428571,1,7,1
10,2.984390068,0.428571429,91,0.803571429,1,10,1
2,0,0,8,0,1,2,1
4,1.442695041,0.035714286,54,0.5,1,4,1
4,1.442695041,0.035714286,54,0.5,1,4,1
2,0.294014104,0.032258065,135,0.033333333,0.5,2,1
8,3.425138178,0.285714286,243,0.777777778,1,8,1
7,2.986524103,0.5,77,0.805194805,1,7,1
4,2.889658152,0.75,49,0.753246753,1,4,1
0,2.889658152,0.75,49,0.753246753,1,0,1
7,2.889658152,0.75,49,0.753246753,1,7,1
14,5.568729792,0.833333333,121,1.657142857,1,14,1
4,2.986524103,0.5,77,0.805194805,1,4,1
0,2.986524103,0.5,77,0.805194805,1,0,1
7,2.986524103,0.5,77,0.805194805,1,7,1
0,0.248425498,0.035714286,204,0.017857143,0.5,0,1
10,5.255946279,0.846153846,144,1.379761905,1,10,1
0,2.889658152,0.75,49,0.753246753,1,0,1
4,2.889658152,0.75,49,0.753246753,1,4,1
5,2.485339738,0.4,45,0.8,1,5,1
7,2.790553133,0.227272727,126,0.833333333,1,7,1
4,1.442695041,0.045454545,42,0.5,1,4,1
12,3.196057549,0.777777778,64,0.79,1,12,1
12,3.196057549,0.777777778,64,0.79,1,12,1
6,1.820478453,0.5,9,0.666666667,1,6,1
6,1.820478453,0.5,9,0.666666667,1,6,1
12,5.97648339,0.857142857,169,1.59965035,1,12,1
15,5.97648339,0.857142857,169,1.59965035,1,15,1
0,0.455119613,0.090909091,35,0.111111111,0.5,0,1
0,2.485339738,0.4,45,0.8,1,0,1
4,2.319124417,0.666666667,25,0.711111111,1,4,1
6,2.755732,0.193548387,210,0.682417582,1,6,-1
16,3.550179676,0.258064516,270,0.840909091,1,16,-1
16,3.550179676,0.258064516,270,0.840909091,1,16,-1
16,3.550179676,0.258064516,270,0.840909091,1,16,-1
9,3.550179676,0.258064516,270,0.840909091,1,9,-1
0,1.442695041,0.032258065,60,0.5,1,0,-1
2,1.442695041,0.032258065,60,0.5,1,2,-1
0,0.455119613,0.125,20,0.111111111,0.5,0,-1
