CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
5,2.485339738,0.666666667,25,0.8,1,5,-1
12,3.366288429,0.388888889,136,0.875,1,12,-1
2,0.253084869,0.022222222,493,0.019230769,0.5,2,-1
2,0.253084869,0.03030303,289,0.019230769,0.5,2,-1
9,3.473545049,0.131147541,884,0.802413273,1,9,-1
9,3.271510305,0.444444444,153,0.710532931,1,9,-1
9,3.271510305,0.444444444,153,0.710532931,1,9,-1
9,3.336758673,0.363636364,221,0.744720965,1,9,-1
9,3.271510305,0.444444444,153,0.710532931,1,9,-1
11,3.271510305,0.444444444,153,0.710532931,1,11,-1
2,0.253084869,0.038461538,170,0.019230769,0.5,2,-1
2,0.253084869,0.041666667,136,0.019230769,0.5,2,-1
12,3.366288429,0.388888889,136,0.875,1,12,-1
9,3.373673794,0.307692308,289,0.762820513,1,9,-1
9,3.271510305,0.444444444,153,0.710532931,1,9,-1
2,0.253084869,0.05,68,0.019230769,0.5,2,-1
2,0.253084869,0.029411765,306,0.019230769,0.5,2,-1
2,0.253084869,0.032258065,255,0.019230769,0.5,2,-1
2,0.253084869,0.033333333,238,0.019230769,0.5,2,-1
11,3.271510305,0.444444444,153,0.710532931,1,11,-1
3,0.642956115,0.1,85,0.096153846,0.5,3,-1
2,0.253084869,0.043478261,119,0.019230769,0.5,2,-1
2,0.253084869,0.04,153,0.019230769,0.5,2,-1
3,0.642956115,0.064516129,272,0.096153846,0.5,3,-1
2,0.253084869,0.04,153,0.019230769,0.5,2,-1
2,0.253084869,0.035714286,204,0.019230769,0.5,2,-1
2,0.253084869,0.029411765,306,0.019230769,0.5,2,-1
2,0.253084869,0.035714286,204,0.019230769,0.5,2,-1
2,0.253084869,0.035714286,204,0.019230769,0.5,2,-1
2,0.253084869,0.035714286,204,0.019230769,0.5,2,-1
3,0.606040993,0.083333333,153,0.078054299,0.5,3,-1
2,0.253084869,0.04,153,0.019230769,0.5,2,-1
2,0.253084869,0.04,153,0.019230769,0.5,2,-1
2,0.253084869,0.035714286,204,0.019230769,0.5,2,-1
2,0.253084869,0.035714286,204,0.019230769,0.5,2,-1
2,0.253084869,0.055555556,34,0.019230769,0.5,2,-1
3,0.642956115,0.1,85,0.096153846,0.5,3,-1
7,3.366288429,0.388888889,136,0.875,1,7,-1
7,3.366288429,0.388888889,136,0.875,1,7,-1
12,3.366288429,0.388888889,136,0.875,1,12,-1
3,0.606040993,0.083333333,153,0.078054299,0.5,3,-1
3,0.606040993,0.083333333,153,0.078054299,0.5,3,-1
12,3.366288429,0.388888889,136,0.875,1,12,-1
2,0.253084869,0.035714286,204,0.019230769,0.5,2,-1
2,0.253084869,0.04,153,0.019230769,0.5,2,-1
2,0.253084869,0.04,153,0.019230769,0.5,2,-1
2,0.253084869,0.055555556,34,0.019230769,0.5,2,-1
2,0.253084869,0.020833333,544,0.019230769,0.5,2,-1
3,0.642956115,0.1,85,0.096153846,0.5,3,-1
12,3.366288429,0.388888889,136,0.875,1,12,-1
0,3.366288429,0.388888889,136,0.875,1,0,-1
0,0.606040993,0.083333333,153,0.078054299,0.5,0,-1
3,0.606040993,0.083333333,153,0.078054299,0.5,3,-1
3,0.606040993,0.083333333,153,0.078054299,0.5,3,-1
3,0.606040993,0.083333333,153,0.078054299,0.5,3,-1
3,0.606040993,0.083333333,153,0.078054299,0.5,3,-1
13,4.84423086,0.8,81,1.533333333,1,13,-1
5,2.319124417,0.4,45,0.711111111,1,5,-1
9,2.319124417,0.4,45,0.711111111,1,9,-1
9,2.319124417,0.4,45,0.711111111,1,9,-1
9,2.319124417,0.4,45,0.711111111,1,9,-1
6,2.192675801,0.4,45,0.644444444,1,6,-1
3,1.116221253,0.222222222,18,0.333333333,0.5,3,-1
4,2.255900109,0.363636364,54,0.677777778,1,4,-1
4,2.255900109,0.363636364,54,0.677777778,1,4,-1
0,2.192675801,0.4,45,0.644444444,1,0,-1
5,1.631586747,0.3,36,0.472222222,1,5,-1
0,1.631586747,0.3,36,0.472222222,1,0,-1
3,1.631586747,0.3,36,0.472222222,1,3,-1
3,1.36535884,0.375,28,0.333333333,0.5,3,-1
5,1.36535884,0.375,28,0.333333333,0.5,5,-1
3,1.36535884,0.375,28,0.333333333,0.5,3,-1
3,1.36535884,0.375,28,0.333333333,0.5,3,-1
3,1.36535884,0.375,28,0.333333333,0.5,3,-1
0,2.69592625,0.75,49,0.649350649,1,0,-1
5,2.69592625,0.75,49,0.649350649,1,5,-1
0,0.834064783,0.111111111,91,0.181818182,0.5,0,-1
0,0.834064783,0.2,35,0.181818182,0.5,0,-1
0,0.834064783,0.2,35,0.181818182,0.5,0,-1
0,0.378923182,0.090909091,35,0.071428571,0.5,0,-1
0,0.378923182,0.125,20,0.071428571,0.5,0,-1
0,0.378923182,0.125,20,0.071428571,0.5,0,-1
0,0.378923182,0.125,20,0.071428571,0.5,0,-1
6,2.904279176,0.35,152,0.632801409,1,6,-1
9,3.029830458,0.35,152,0.69906015,1,9,-1
9,3.029830458,0.35,152,0.69906015,1,9,-1
3,1.344533709,0.5,9,0.433333333,1,3,-1
3,1.344533709,0.5,9,0.433333333,1,3,-1
0,4.467306366,0.8,81,1.325396825,1,0,-1
8,4.467306366,0.8,81,1.325396825,1,8,-1
6,2.965832596,0.6,63,0.793650794,1,6,-1
7,2.965832596,0.6,63,0.793650794,1,7,-1
6,2.965832596,0.6,63,0.793650794,1,6,-1
6,2.965832596,0.6,63,0.793650794,1,6,-1
6,2.965832596,0.6,63,0.793650794,1,6,-1
8,3.173286162,0.205882353,400,0.773351648,1,8,-1
2,0.310667467,0.027777778,336,0.04,0.5,2,-1
2,0.310667467,0.03030303,288,0.04,0.5,2,-1
3,0.310667467,0.025641026,384,0.04,0.5,3,-1
12,2.558916294,0.294117647,96,0.708333333,1,12,-1
0,0.310667467,0.033333333,240,0.04,0.5,0,-1
3,0.689590649,0.074074074,208,0.111428571,0.5,3,-1
3,0.689590649,0.074074074,208,0.111428571,0.5,3,-1
2,0.310667467,0.041666667,144,0.04,0.5,2,-1
2,0.310667467,0.041666667,144,0.04,0.5,2,-1
2,0.310667467,0.041666667,144,0.04,0.5,2,-1
12,2.558916294,0.294117647,96,0.708333333,1,12,-1
2,0.310667467,0.041666667,144,0.04,0.5,2,-1
2,0.310667467,0.041666667,144,0.04,0.5,2,-1
15,3.094082384,0.318181818,208,0.736428571,1,15,-1
15,3.003055282,0.411764706,128,0.688351648,1,15,-1
2,0.389871245,0.05,80,0.076923077,0.5,2,-1
15,3.105030447,0.304347826,224,0.741923077,1,15,-1
15,3.003055282,0.411764706,128,0.688351648,1,15,-1
4,0.389871245,0.05,80,0.076923077,0.5,4,-1
12,2.558916294,0.294117647,96,0.708333333,1,12,-1
3,0.689590649,0.095238095,112,0.111428571,0.5,3,-1
15,3.003055282,0.411764706,128,0.688351648,1,15,-1
15,3.003055282,0.411764706,128,0.688351648,1,15,-1
3,0.689590649,0.095238095,112,0.111428571,0.5,3,-1
4,0.389871245,0.05,80,0.076923077,0.5,4,-1
0,0.389871245,0.05,80,0.076923077,0.5,0,-1
3,0.689590649,0.095238095,112,0.111428571,0.5,3,-1
2,0.310667467,0.05,80,0.04,0.5,2,-1
18,3.266633656,0.8,81,0.707101806,1,18,-1
18,3.266633656,0.8,81,0.707101806,1,18,-1
12,2.057311352,0.5,54,0.444444444,1,12,-1
18,3.375777013,0.421052632,162,0.762657362,1,18,-1
16,2.835183904,0.304347826,189,0.603927203,1,16,-1
16,2.682744296,0.7,72,0.526546251,1,16,-1
16,2.866668438,0.225806452,261,0.617063492,1,16,-1
6,0.625432943,0.086956522,144,0.082101806,0.5,6,-1
3,0.691952513,0.117647059,90,0.111111111,0.5,3,-1
6,0.625432943,0.111111111,99,0.082101806,0.5,6,-1
6,0.625432943,0.111111111,99,0.082101806,0.5,6,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
4,0.296974204,0.05,108,0.034482759,0.5,4,-1
4,0.296974204,0.05,108,0.034482759,0.5,4,-1
4,0.296974204,0.05,108,0.034482759,0.5,4,-1
6,0.625432943,0.074074074,180,0.082101806,0.5,6,-1
0,0.296974204,0.05,108,0.034482759,0.5,0,-1
0,0.296974204,0.05,108,0.034482759,0.5,0,-1
4,0.296974204,0.05,108,0.034482759,0.5,4,-1
6,0.625432943,0.111111111,99,0.082101806,0.5,6,-1
3,0.625432943,0.111111111,99,0.082101806,0.5,3,-1
6,0.625432943,0.153846154,54,0.082101806,0.5,6,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
4,0.296974204,0.05,108,0.034482759,0.5,4,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
6,0.625432943,0.074074074,180,0.082101806,0.5,6,-1
4,0.296974204,0.05,108,0.034482759,0.5,4,-1
16,3.538793417,0.8,81,0.836601307,1,16,-1
16,3.538793417,0.8,81,0.836601307,1,16,-1
16,3.538793417,0.8,81,0.836601307,1,16,-1
9,3.538793417,0.8,81,0.836601307,1,9,-1
16,3.538793417,0.8,81,0.836601307,1,16,-1
9,3.538793417,0.8,81,0.836601307,1,9,-1
2,0.352956124,0.0625,72,0.058823529,0.5,2,-1
2,0.352956124,0.0625,72,0.058823529,0.5,2,-1
2,0.352956124,0.032258065,207,0.058823529,0.5,2,-1
2,0.352956124,0.052631579,99,0.058823529,0.5,2,-1
2,0.352956124,0.052631579,99,0.058823529,0.5,2,-1
2,0.352956124,0.024390244,297,0.058823529,0.5,2,-1
4,0.352956124,0.04,153,0.058823529,0.5,4,-1
2,0.352956124,0.032258065,207,0.058823529,0.5,2,-1
18,3.266633656,0.8,81,0.707101806,1,18,-1
12,2.057311352,0.5,54,0.444444444,1,12,-1
18,3.375777013,0.421052632,162,0.762657362,1,18,-1
16,2.835183904,0.304347826,189,0.603927203,1,16,-1
16,2.682744296,0.7,72,0.526546251,1,16,-1
16,2.866668438,0.225806452,261,0.617063492,1,16,-1
6,0.625432943,0.086956522,144,0.082101806,0.5,6,-1
3,0.691952513,0.117647059,90,0.111111111,0.5,3,-1
6,0.625432943,0.111111111,99,0.082101806,0.5,6,-1
6,0.625432943,0.111111111,99,0.082101806,0.5,6,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
4,0.296974204,0.05,108,0.034482759,0.5,4,-1
4,0.296974204,0.05,108,0.034482759,0.5,4,-1
4,0.296974204,0.05,108,0.034482759,0.5,4,-1
6,0.625432943,0.074074074,180,0.082101806,0.5,6,-1
0,0.296974204,0.05,108,0.034482759,0.5,0,-1
0,0.296974204,0.05,108,0.034482759,0.5,0,-1
4,0.296974204,0.05,108,0.034482759,0.5,4,-1
6,0.625432943,0.111111111,99,0.082101806,0.5,6,-1
3,0.625432943,0.111111111,99,0.082101806,0.5,3,-1
6,0.625432943,0.153846154,54,0.082101806,0.5,6,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
4,0.296974204,0.05,108,0.034482759,0.5,4,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
6,0.625432943,0.074074074,180,0.082101806,0.5,6,-1
4,0.296974204,0.05,108,0.034482759,0.5,4,-1
2,0.296974204,0.037037037,171,0.034482759,0.5,2,-1
2,0.296974204,0.03030303,225,0.034482759,0.5,2,-1
2,0.296974204,0.037037037,171,0.034482759,0.5,2,-1
2,0.296974204,0.037037037,171,0.034482759,0.5,2,-1
2,0.296974204,0.029411765,234,0.034482759,0.5,2,-1
2,0.296974204,0.037037037,171,0.034482759,0.5,2,-1
2,0.296974204,0.037037037,171,0.034482759,0.5,2,-1
2,0.296974204,0.037037037,171,0.034482759,0.5,2,-1
2,0.296974204,0.029411765,234,0.034482759,0.5,2,-1
2,0.296974204,0.037037037,171,0.034482759,0.5,2,-1
2,0.296974204,0.037037037,171,0.034482759,0.5,2,-1
2,0.296974204,0.037037037,171,0.034482759,0.5,2,-1
9,3.332017878,0.8,81,0.734482759,1,9,-1
2,0.296974204,0.037037037,171,0.034482759,0.5,2,-1
2,0.296974204,0.037037037,171,0.034482759,0.5,2,-1
9,3.332017878,0.8,81,0.734482759,1,9,-1
10,3.332017878,0.8,81,0.734482759,1,10,-1
9,3.332017878,0.8,81,0.734482759,1,9,-1
9,3.441161235,0.421052632,162,0.790038314,1,9,-1
2,0.345976256,0.058823529,81,0.055555556,0.5,2,-1
2,0.345976256,0.058823529,81,0.055555556,0.5,2,-1
2,0.296974204,0.037037037,171,0.034482759,0.5,2,-1
2,0.296974204,0.037037037,171,0.034482759,0.5,2,-1
9,3.332017878,0.8,81,0.734482759,1,9,-1
2,0.296974204,0.037037037,171,0.034482759,0.5,2,-1
2,0.296974204,0.037037037,171,0.034482759,0.5,2,-1
2,0.345976256,0.058823529,81,0.055555556,0.5,2,-1
2,0.345976256,0.058823529,81,0.055555556,0.5,2,-1
0,2.401842608,0.454545455,60,0.624242424,1,0,-1
0,2.278026464,0.714285714,36,0.557575758,1,0,-1
0,2.401842608,0.454545455,60,0.624242424,1,0,-1
0,2.278026464,0.714285714,36,0.557575758,1,0,-1
0,1.302883446,0.333333333,36,0.3,0.5,0,-1
0,1.302883446,0.333333333,36,0.3,0.5,0,-1
0,1.302883446,0.333333333,36,0.3,0.5,0,-1
0,1.302883446,0.333333333,36,0.3,0.5,0,-1
16,3.538793417,0.8,81,0.836601307,1,16,-1
16,3.538793417,0.8,81,0.836601307,1,16,-1
9,3.538793417,0.8,81,0.836601307,1,9,-1
16,3.538793417,0.8,81,0.836601307,1,16,-1
9,3.538793417,0.8,81,0.836601307,1,9,-1
2,0.352956124,0.0625,72,0.058823529,0.5,2,-1
2,0.352956124,0.0625,72,0.058823529,0.5,2,-1
2,0.352956124,0.032258065,207,0.058823529,0.5,2,-1
2,0.352956124,0.052631579,99,0.058823529,0.5,2,-1
2,0.352956124,0.052631579,99,0.058823529,0.5,2,-1
2,0.352956124,0.024390244,297,0.058823529,0.5,2,-1
4,0.352956124,0.04,153,0.058823529,0.5,4,-1
2,0.352956124,0.032258065,207,0.058823529,0.5,2,-1
16,3.538793417,0.8,81,0.836601307,1,16,-1
9,3.538793417,0.8,81,0.836601307,1,9,-1
16,3.538793417,0.8,81,0.836601307,1,16,-1
9,3.538793417,0.8,81,0.836601307,1,9,-1
2,0.352956124,0.0625,72,0.058823529,0.5,2,-1
2,0.352956124,0.0625,72,0.058823529,0.5,2,-1
2,0.352956124,0.032258065,207,0.058823529,0.5,2,-1
2,0.352956124,0.052631579,99,0.058823529,0.5,2,-1
2,0.352956124,0.052631579,99,0.058823529,0.5,2,-1
2,0.352956124,0.024390244,297,0.058823529,0.5,2,-1
4,0.352956124,0.04,153,0.058823529,0.5,4,-1
2,0.352956124,0.032258065,207,0.058823529,0.5,2,-1
9,3.538793417,0.8,81,0.836601307,1,9,-1
16,3.538793417,0.8,81,0.836601307,1,16,-1
9,3.538793417,0.8,81,0.836601307,1,9,-1
2,0.352956124,0.0625,72,0.058823529,0.5,2,-1
2,0.352956124,0.0625,72,0.058823529,0.5,2,-1
2,0.352956124,0.032258065,207,0.058823529,0.5,2,-1
2,0.352956124,0.052631579,99,0.058823529,0.5,2,-1
2,0.352956124,0.052631579,99,0.058823529,0.5,2,-1
2,0.352956124,0.024390244,297,0.058823529,0.5,2,-1
4,0.352956124,0.04,153,0.058823529,0.5,4,-1
2,0.352956124,0.032258065,207,0.058823529,0.5,2,-1
0,2.69592625,0.75,49,0.649350649,1,0,-1
0,0.834064783,0.111111111,91,0.181818182,0.5,0,-1
0,0.834064783,0.2,35,0.181818182,0.5,0,-1
0,0.834064783,0.2,35,0.181818182,0.5,0,-1
9,3.538793417,0.8,81,0.836601307,1,9,-1
9,3.538793417,0.8,81,0.836601307,1,9,-1
2,0.352956124,0.0625,72,0.058823529,0.5,2,-1
2,0.352956124,0.0625,72,0.058823529,0.5,2,-1
2,0.352956124,0.032258065,207,0.058823529,0.5,2,-1
2,0.352956124,0.052631579,99,0.058823529,0.5,2,-1
2,0.352956124,0.052631579,99,0.058823529,0.5,2,-1
2,0.352956124,0.024390244,297,0.058823529,0.5,2,-1
2,0.352956124,0.04,153,0.058823529,0.5,2,-1
2,0.352956124,0.032258065,207,0.058823529,0.5,2,-1
14,3.49276497,0.8,81,0.816239316,1,14,-1
14,3.49276497,0.8,81,0.816239316,1,14,-1
2,0.306927676,0.041666667,144,0.038461538,0.5,2,-1
2,0.306927676,0.041666667,144,0.038461538,0.5,2,-1
2,0.306927676,0.058823529,81,0.038461538,0.5,2,-1
2,0.306927676,0.058823529,81,0.038461538,0.5,2,-1
2,0.306927676,0.083333333,36,0.038461538,0.5,2,-1
2,0.306927676,0.083333333,36,0.038461538,0.5,2,-1
2,0.306927676,0.058823529,81,0.038461538,0.5,2,-1
2,0.306927676,0.083333333,36,0.038461538,0.5,2,-1
14,3.49276497,0.8,81,0.816239316,1,14,-1
2,0.306927676,0.083333333,36,0.038461538,0.5,2,-1
14,3.49276497,0.8,81,0.816239316,1,14,-1
9,3.49276497,0.8,81,0.816239316,1,9,-1
9,3.49276497,0.8,81,0.816239316,1,9,-1
2,0.306927676,0.058823529,81,0.038461538,0.5,2,-1
2,0.306927676,0.083333333,36,0.038461538,0.5,2,-1
2,0.306927676,0.083333333,36,0.038461538,0.5,2,-1
2,0.306927676,0.083333333,36,0.038461538,0.5,2,-1
2,0.306927676,0.083333333,36,0.038461538,0.5,2,-1
9,3.49276497,0.8,81,0.816239316,1,9,-1
14,3.49276497,0.8,81,0.816239316,1,14,-1
2,0.306927676,0.058823529,81,0.038461538,0.5,2,-1
2,0.306927676,0.058823529,81,0.038461538,0.5,2,-1
11,3.555106666,0.363636364,189,0.844444444,1,11,-1
0,3.555106666,0.363636364,189,0.844444444,1,0,-1
13,6.600319864,0.636363636,315,1.68009768,1,13,-1
11,3.555106666,0.363636364,189,0.844444444,1,11,-1
11,3.555106666,0.363636364,189,0.844444444,1,11,-1
12,2.959362957,0.272727273,147,0.791208791,1,12,-1
12,2.959362957,0.272727273,147,0.791208791,1,12,-1
20,6.022151139,0.545454545,273,1.638095238,1,20,-1
7,2.814733988,0.272727273,147,0.715018315,1,7,-1
10,2.814733988,0.272727273,147,0.715018315,1,10,-1
0,2.959362957,0.272727273,147,0.791208791,1,0,-1
7,2.814733988,0.272727273,147,0.715018315,1,7,-1
10,2.814733988,0.272727273,147,0.715018315,1,10,-1
7,2.814733988,0.272727273,147,0.715018315,1,7,-1
12,2.959362957,0.272727273,147,0.791208791,1,12,-1
12,2.959362957,0.272727273,147,0.791208791,1,12,-1
12,2.959362957,0.272727273,147,0.791208791,1,12,-1
4,1.442695041,0.222222222,24,0.5,1,4,-1
6,2.164042561,0.333333333,32,0.75,1,6,-1
6,2.164042561,0.333333333,32,0.75,1,6,-1
4,1.442695041,0.333333333,4,0.5,1,4,-1
9,2.814733988,0.75,49,0.715018315,1,9,-1
6,2.814733988,0.75,49,0.715018315,1,6,-1
0,2.814733988,0.75,49,0.715018315,1,0,-1
9,2.814733988,0.75,49,0.715018315,1,9,-1
9,2.814733988,0.75,49,0.715018315,1,9,-1
6,2.938761085,0.428571429,91,0.780952381,1,6,-1
6,2.959362957,0.375,105,0.791208791,1,6,-1
2,0.369269373,0.125,14,0.066666667,0.5,2,-1
0,0.369269373,0.125,14,0.066666667,0.5,0,-1
3,0.759140618,0.133333333,70,0.143589744,0.5,3,-1
3,0.759140618,0.166666667,49,0.143589744,0.5,3,-1
3,0.759140618,0.166666667,49,0.143589744,0.5,3,-1
3,0.759140618,0.166666667,49,0.143589744,0.5,3,-1
3,0.759140618,0.166666667,49,0.143589744,0.5,3,-1
7,2.761436049,0.75,49,0.691798942,1,7,-1
7,2.971921316,0.214285714,189,0.797619048,1,7,-1
7,2.761436049,0.75,49,0.691798942,1,7,-1
2,0.303413076,0.047619048,105,0.037037037,0.5,2,-1
7,2.872904787,0.461538462,84,0.751322751,1,7,-1
7,2.761436049,0.75,49,0.691798942,1,7,-1
2,0.303413076,0.034482759,161,0.037037037,0.5,2,-1
2,0.303413076,0.047619048,105,0.037037037,0.5,2,-1
3,0.70584268,0.181818182,42,0.12037037,0.5,3,-1
3,0.70584268,0.181818182,42,0.12037037,0.5,3,-1
3,0.70584268,0.181818182,42,0.12037037,0.5,3,-1
2,0.303413076,0.047619048,105,0.037037037,0.5,2,-1
2,0.303413076,0.047619048,105,0.037037037,0.5,2,-1
2,0.303413076,0.047619048,105,0.037037037,0.5,2,-1
2,0.303413076,0.047619048,105,0.037037037,0.5,2,-1
2,0.303413076,0.047619048,105,0.037037037,0.5,2,-1
2,0.303413076,0.047619048,105,0.037037037,0.5,2,-1
2,0.303413076,0.047619048,105,0.037037037,0.5,2,-1
2,0.303413076,0.047619048,105,0.037037037,0.5,2,-1
2,0.303413076,0.047619048,105,0.037037037,0.5,2,-1
2,0.303413076,0.047619048,105,0.037037037,0.5,2,-1
3,0.70584268,0.181818182,42,0.12037037,0.5,3,-1
3,0.70584268,0.181818182,42,0.12037037,0.5,3,-1
0,0.303413076,0.047619048,105,0.037037037,0.5,0,-1
9,3.131446449,0.8,81,0.635198135,1,9,-1
9,3.131446449,0.8,81,0.635198135,1,9,-1
2,0.27295842,0.027777778,252,0.025641026,0.5,2,-1
2,0.27295842,0.038461538,162,0.025641026,0.5,2,-1
2,0.27295842,0.071428571,54,0.025641026,0.5,2,-1
2,0.27295842,0.071428571,54,0.025641026,0.5,2,-1
2,0.27295842,0.071428571,54,0.025641026,0.5,2,-1
3,0.596473874,0.068965517,198,0.071095571,0.5,3,-1
2,0.27295842,0.071428571,54,0.025641026,0.5,2,-1
2,0.27295842,0.038461538,162,0.025641026,0.5,2,-1
0,0.27295842,0.038461538,162,0.025641026,0.5,0,-1
3,0.596473874,0.117647059,90,0.071095571,0.5,3,-1
3,0.596473874,0.117647059,90,0.071095571,0.5,3,-1
3,0.596473874,0.117647059,90,0.071095571,0.5,3,-1
2,0.27295842,0.038461538,162,0.025641026,0.5,2,-1
2,0.27295842,0.038461538,162,0.025641026,0.5,2,-1
2,0.27295842,0.038461538,162,0.025641026,0.5,2,-1
